W_M1,W_M2,W_M3,W_M4,W_M5,W_M6,I1,C1,C2,gain_db,power_watts
4.940504417952056,1.089854580123344,1.183621638085416,4.673876094645858,4.052369807172022,8.58813622280313,3.251664935716984e-05,4.643552225919109e-12,1.7128692764133582e-12,29.6299,0.000465192
2.328224037626279,1.0013121270712801,1.2237340646235517,3.3911412288910467,5.421804656744083,8.578918509873084,7.954982906557556e-05,9.981391433546348e-12,9.54096959906667e-12,29.824,0.00128622
3.591441008125969,4.863552343041353,1.1032885108647208,2.797866156804626,2.2865371009452886,3.5380216674906686,9.889110813239509e-05,2.5307231815070047e-12,1.1356111714742817e-12,30.9726,0.000155803
4.85442492771381,4.979669165200862,1.2117943159224858,4.004074932837431,2.4201616570728204,3.9971253970546874,1.27463708325528e-05,8.1179002470582e-12,4.09557803762407e-12,29.713,0.000879513
4.739864433165034,4.889053816684699,1.2864813983875907,1.5669960576036606,3.3849188148764657,2.7523023760239607,6.794986867413853e-05,4.209522462391356e-12,8.916515445084318e-12,31.6304,0.000762663
4.081773351686392,4.996822117198388,4.9887677713118315,4.247637054873075,2.1223321241843287,9.871117537842807,2.1775732281244778e-05,1.9794328110611454e-12,6.631582467817154e-12,28.8589,0.00194778
4.691470606818372,4.784081862209552,1.562998714831457,2.2959731040040454,2.154527826435893,2.050285706971544,3.8961187997544454e-05,5.071010054599345e-12,3.3643678486388005e-12,32.8989,0.000417116
4.074409660522438,3.92510427267038,1.0402011829034286,4.993951291109304,7.888527932852668,8.483010271434921,8.937432562120798e-05,6.220131127864505e-12,4.351810523673542e-12,30.5896,0.000396991
1.3493195446270936,4.543751253526146,2.845823239023506,4.995825394584422,3.051916597076624,9.837793906892063,6.830539875788074e-05,4.189490223640556e-12,6.623235135207585e-12,29.0752,0.00150243
4.942875887941283,1.5787751367581735,1.08534648358786,1.1057633414114987,8.138213088988454,9.478212667528148,2.1686490844300994e-05,5.137290223968292e-12,7.431184689612375e-12,30.646,0.000573171
3.516126479473916,4.619504254312673,1.0771827570952572,1.3566229083627745,7.9212072883941165,9.854519638395779,7.699975623639286e-05,9.759910550750793e-12,2.739520660892297e-12,31.2243,0.000315416
4.694263714967972,2.5550190942323585,1.1975950810399905,1.026199997724425,5.032097561499287,9.85630148979687,6.774380406292855e-05,8.320691259890133e-12,7.450391530622174e-12,30.9518,0.000731224
1.2256211200395475,3.5403487378314944,3.519165493102972,1.2161277027171833,2.4556060266881676,9.808612964563558,4.1502331727172204e-05,3.0886685845305815e-12,8.78799135676504e-12,28.9593,0.00210999
